FID,Shape *,id,geometry_t,geometry_c,geometry_1,geometry_n,latitude,longitude,ri_service,timestamp,cce_availa,category,global_id,name,functional,type,ownership,ward_code,source,ward_name,lga_code,lga_name,state_code,state_name,alternate_,contact_ph,contact_na,cce_quanti,cce_lastup,accessibil
514,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-4c95,Point,7.447708,10.551126,geometry_type,10.551126,7.447708,Yes,2018-09-25T14:25:32Z,Unknown,Primary Health Center,74455bc9-6044-47bd-8568-ace817b3f833,Unguwar Sarki Primary Health Center,Functional,Primary,Public,KD0911,eHA_Polio,Unguwar Sarki,19009,Kaduna North,KD,Kaduna, , , , , , 
515,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-4c8d,Point,7.426265,10.546514,geometry_type,10.546514,7.426265,Unknown,2018-09-25T14:25:42Z,Unknown,Primary Health Center,caa7746c-a0e0-4a71-bea2-86a93a73a8a1,Abakawa Community Health Center,Functional,Primary,Public,KD0912,eHA_Polio,Unguwar Shanu,19009,Kaduna North,KD,Kaduna, , , , , , 
516,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-4c8b,Point,7.438308,10.549394,geometry_type,10.549394,7.438308,Unknown,2018-09-25T14:25:38Z,Unknown,Private Clinic,4caa00ba-e304-4a01-b170-a5d467662b95,Fasaha Dental Clinic,Functional,Tertiary,Private,KD0912,eHA_Polio,Unguwar Shanu,19009,Kaduna North,KD,Kaduna, , , , , , 
517,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-4c88,Point,7.421352,10.547637,geometry_type,10.547637,7.421352,Unknown,2018-09-25T14:25:36Z,Unknown,Private Clinic,cec22b50-378a-4c8f-a1fd-53d3edea97ae,Lyon Hospital,Unknown,Tertiary,Private,KD0912,eHA_Polio,Unguwar Shanu,19009,Kaduna North,KD,Kaduna, , , , , , 
518,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-4c84,Point,7.420287,10.547052,geometry_type,10.547052,7.420287,Unknown,2018-09-25T14:25:17Z,Unknown,Private Clinic,3dddfd63-28f4-4f34-af11-039a450598c3,Premier Eye Hospital,Functional,Tertiary,Private,KD0912,eHA_Polio,Unguwar Shanu,19009,Kaduna North,KD,Kaduna, , , , , , 
519,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-4c80,Point,7.438063,10.546938,geometry_type,10.546938,7.438063,Yes,2018-09-25T14:25:36Z,Unknown,Primary Health Center,8108a45a-96da-4de0-91d4-5c170b1887e8,Unguwan Shanu Primary Health Center,Unknown,Primary,Public,KD0912,eHA_Polio,Unguwar Shanu,19009,Kaduna North,KD,Kaduna, , , , , , 
520,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-4c72,Point,7.412053,10.542632,geometry_type,10.542632,7.412053,Yes,2018-09-25T14:25:39Z,Unknown,Specialist Hospital,93762390-0e84-46d8-9031-7daa631029a7,Musaka Beto Specialist Hospital,Unknown,Tertiary,Private,KD1001,eHA_Polio,Badiko,19010,Kaduna South,KD,Kaduna, , , , , , 
521,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-4c6b,Point,7.422595,10.537017,geometry_type,10.537017,7.422595,Yes,2018-09-25T14:25:19Z,Unknown,Specialist Hospital,b2a93692-5bf3-41a2-9492-82e21c5c4805,Sefa Specialist Hospital,Functional,Tertiary,Private,KD1001,eHA_Polio,Badiko,19010,Kaduna South,KD,Kaduna, , , , , , 
522,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-4c67,Point,7.409318,10.538913,geometry_type,10.538913,7.409318,Unknown,2018-09-25T14:25:24Z,Unknown,Primary Health Clinic,f5a7f33b-6f32-44a0-b998-a863b12bd355,Yelwa Maibene Health Clinic,Unknown,Primary,Public,KD1001,eHA_Polio,Badiko,19010,Kaduna South,KD,Kaduna, , , , , , 
523,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-4c64,Point,7.428102,10.481633,geometry_type,10.481633,7.428102,Yes,2018-09-25T14:25:28Z,Unknown,Specialist Hospital,d7b16539-6117-47be-a6e8-b834a3010641,Giltoo Aris Specialist Hospital,Unknown,Tertiary,Private,KD1002,eHA_Polio,Barnawa,19010,Kaduna South,KD,Kaduna, , , , , , 
524,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-4c60,Point,7.429655,10.481313,geometry_type,10.481313,7.429655,Yes,2018-09-25T14:25:19Z,Unknown,Primary Health Center,92a935c4-78b5-40df-9ec6-376b118f6032,Hajia Asama'u Ahmad Makarfi Health Center Barnawa,Functional,Primary,Public,KD1002,eHA_Polio,Barnawa,19010,Kaduna South,KD,Kaduna, , , , , , 
525,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-4a15,Point,7.439232,10.466756,geometry_type,10.466756,7.439232,Unknown,2018-09-25T14:34:41Z,Unknown,Primary Health Clinic,326e3758-fa9f-469c-8e4c-bfe964fdd3cc,Koron Tsohuwa Primary Health Care,Functional,Primary,Others,KD1002,NPHCDA,Barnawa,19010,Kaduna South,KD,Kaduna, , , , , , 
526,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-4a11,Point,7.433022,10.471117,geometry_type,10.471117,7.433022,Yes,2018-09-25T14:25:33Z,Unknown,Health Post,8264f745-6726-433f-bac6-a6efec8d0659,Bio Clinics,Unknown,Primary,Public,KD1002,eHA_Polio,Barnawa,19010,Kaduna South,KD,Kaduna, , , , , , 
527,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-4a0b,Point,7.430135,10.485722,geometry_type,10.485722,7.430135,Yes,2018-09-25T14:25:33Z,Unknown,Specialist Hospital,7ea4586e-d5f7-4a5c-9033-90fa0b23ff63,Jicon Hospital And Specialist Clinic,Unknown,Tertiary,Private,KD1002,eHA_Polio,Barnawa,19010,Kaduna South,KD,Kaduna, , , , , , 
528,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-4a09,Point,7.429893,10.463502,geometry_type,10.463502,7.429893,Yes,2018-09-25T14:25:30Z,Unknown,Specialist Hospital,1e10dd12-25f9-446b-a996-e8f74969625b,Psychiatric Hospital,Functional,Primary,Public,KD1002,eHA_Polio,Barnawa,19010,Kaduna South,KD,Kaduna, , , , , , 
529,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-4a02,Point,7.430112,10.486082,geometry_type,10.486082,7.430112,Yes,2018-09-25T14:25:32Z,Unknown,Private Clinic,c7b0e2cc-00eb-45d2-8452-17786803461d,Gemini Hospital,Unknown,Primary,Public,KD1002,eHA_Polio,Barnawa,19010,Kaduna South,KD,Kaduna, , , , , , 
530,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-49fb,Point,7.425895,10.455165,geometry_type,10.455165,7.425895,Yes,2018-09-25T14:25:36Z,Unknown,Primary Health Clinic,13fc6100-c972-4711-b01e-47bf178c0df7,Amina Hospital And Maternity,Functional,Primary,Public,KD1002,eHA_Polio,Barnawa,19010,Kaduna South,KD,Kaduna, , , , , , 
531,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-49f9,Point,7.399041,10.450606,geometry_type,10.450606,7.399041,Yes,2018-09-25T14:25:39Z,Unknown,Primary Health Clinic,6afd12c5-d255-47f6-8f17-87c54b98da92,Unguwan Makama Clinic,Functional,Primary,Public,KD1003,eHA_Polio,Kakuri Gwari,19010,Kaduna South,KD,Kaduna, , , , , , 
532,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-49f6,Point,7.420007,10.455242,geometry_type,10.455242,7.420007,Unknown,2018-09-25T14:34:40Z,Unknown,Military and Paramilitary Clinic,be18b467-4ba5-431e-9943-040bc00ea240,312 Artenary Kalapanzi Barracks Primary Health Center,Functional,Primary,Others,KD1003,NPHCDA,Kakuri Gwari,19010,Kaduna South,KD,Kaduna, , , , , , 
533,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-49f2,Point,7.412553,10.456474,geometry_type,10.456474,7.412553,Unknown,2018-09-25T14:25:20Z,Unknown,Primary Health Clinic,8f612ce6-5771-4f0e-894f-62f33e7da63e,Three Primary Health Care,Unknown,Primary,Public,KD1003,eHA_Polio,Kakuri Gwari,19010,Kaduna South,KD,Kaduna, , , , , , 
534,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-49ef,Point,7.413397,10.45632,geometry_type,10.45632,7.413397,Unknown,2018-09-25T14:25:38Z,Unknown,Primary Health Center,e19f8e2c-e8ec-41ab-92b1-6f566a638744,Staff Quaters By Layin Makaranta Primary Health Center,Functional,Primary,Public,KD1003,eHA_Polio,Kakuri Gwari,19010,Kaduna South,KD,Kaduna, , , , , , 
535,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-49eb,Point,7.411798,10.462583,geometry_type,10.462583,7.411798,Yes,2018-09-25T14:25:41Z,Unknown,Private Non Profit,c0a1afaa-dd66-4de7-9534-91edcaffcae5,Ymca,Unknown,Primary,Public,KD1003,eHA_Polio,Kakuri Gwari,19010,Kaduna South,KD,Kaduna, , , , , , 
536,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-49e8,Point,7.413473,10.468432,geometry_type,10.468432,7.413473,Unknown,2018-09-25T14:34:39Z,Unknown,Primary Health Center,cd7370d1-0eb8-4060-ba65-df982c80d4b7,Primary Health Center Maker,Functional,Primary,Others,KD1004,NPHCDA,Kakuri Hausa,19010,Kaduna South,KD,Kaduna, , , , , , 
537,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-49e4,Point,7.413463,10.467847,geometry_type,10.467847,7.413463,Yes,2018-09-25T14:25:37Z,Unknown,Private Clinic,a306f353-8b36-4e4f-9e7c-818f2337f396,Maneks Hospital,Functional,Primary,Public,KD1004,eHA_Polio,Kakuri Hausa,19010,Kaduna South,KD,Kaduna, , , , , , 
538,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-49e2,Point,7.410417,10.46685,geometry_type,10.46685,7.410417,Yes,2018-09-25T14:25:25Z,Unknown,Primary Health Clinic,85184777-a5f6-4f68-97a6-a45193524f31,Ark Of God Covenant Clinics And Maternity,Unknown,Primary,Public,KD1004,eHA_Polio,Kakuri Hausa,19010,Kaduna South,KD,Kaduna, , , , , , 
539,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-49da,Point,7.42228,10.475417,geometry_type,10.475417,7.42228,Unknown,2018-09-25T14:25:31Z,Unknown,Unknown,f4f6c889-a32e-415f-ae62-ad248753c099,Queen Amina Infirmary,Unknown,Primary,Public,KD1004,eHA_Polio,Kakuri Hausa,19010,Kaduna South,KD,Kaduna, , , , , , 
540,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-49d8,Point,7.411388,10.466097,geometry_type,10.466097,7.411388,Unknown,2018-09-25T14:25:20Z,Unknown,Private Clinic,231622ee-685c-4221-9630-9aabdaa146e3,Petrovik Hospital,Unknown,Primary,Public,KD1004,eHA_Polio,Kakuri Hausa,19010,Kaduna South,KD,Kaduna, , , , , , 
541,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-49d4,Point,7.414233,10.463265,geometry_type,10.463265,7.414233,Yes,2018-09-25T14:25:19Z,Unknown,Educational Clinic,394cf532-bc2d-496b-8447-3c7bce3cc42c,Senda Poly Hospital,Unknown,Primary,Public,KD1004,eHA_Polio,Kakuri Hausa,19010,Kaduna South,KD,Kaduna, , , , , , 
542,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-49d0,Point,7.410315,10.47606,geometry_type,10.47606,7.410315,Unknown,2018-09-25T14:25:41Z,Unknown,Primary Health Clinic,88af32bd-600b-4d1f-b997-80e322ecd121,Alheri Hospital And Maternity,Unknown,Primary,Public,KD1005,eHA_Polio,Makera,19010,Kaduna South,KD,Kaduna, , , , , , 
543,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-49cc,Point,7.408242,10.467825,geometry_type,10.467825,7.408242,Yes,2018-09-25T14:25:24Z,Unknown,Private Clinic,9f9ab5ee-d760-4607-870e-136b646850a2,Oxford Hospital,Functional,Primary,Public,KD1005,eHA_Polio,Makera,19010,Kaduna South,KD,Kaduna, , , , , , 
544,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-49c8,Point,7.411833,10.484852,geometry_type,10.484852,7.411833,Unknown,2018-09-25T14:34:39Z,Unknown,Primary Health Center,8b618880-5af5-426f-9643-9a80e7cc533a,Primary Health Center Down Quater,Functional,Primary,Others,KD1005,NPHCDA,Makera,19010,Kaduna South,KD,Kaduna, , , , , , 
545,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-49b8,Point,7.410804,10.478371,geometry_type,10.478371,7.410804,Unknown,2018-09-25T14:25:22Z,Unknown,Health Post,609976e8-a0b9-4a55-94b2-be3864adfbe9,Crystal Clinic,Unknown,Primary,Public,KD1005,eHA_Polio,Makera,19010,Kaduna South,KD,Kaduna, , , , , , 
546,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-49b5,Point,7.412448,10.47916,geometry_type,10.47916,7.412448,Unknown,2018-09-25T14:25:33Z,Unknown,Private Clinic,c046b4ec-2b1f-445d-8634-6aa17f13de7a,Nigeria Breweries Hospital Makera,Unknown,Tertiary,Private,KD1005,eHA_Polio,Makera,19010,Kaduna South,KD,Kaduna, , , , , , 
547,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-49b2,Point,7.408948,10.480275,geometry_type,10.480275,7.408948,Unknown,2018-09-25T14:25:31Z,Unknown,Federal Staff Clinic,f03bb1aa-c53c-4e3f-9e01-45e8e9116647,United Nigerian Textiles Hospital,Functional,Primary,Public,KD1005,eHA_Polio,Makera,19010,Kaduna South,KD,Kaduna, , , , , , 
548,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-49af,Point,7.398453,10.50717,geometry_type,10.50717,7.398453,Unknown,2018-09-25T14:25:19Z,Unknown,Primary Health Clinic,14850f8b-4ad8-43c8-9c0b-83bd1d0560f4,Hauwa Nursing And Maternity,Unknown,Primary,Public,KD1006,eHA_Polio,Sabon Gari North,19010,Kaduna South,KD,Kaduna, , , , , , 
549,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-49ac,Point,7.404472,10.511733,geometry_type,10.511733,7.404472,Yes,2018-09-25T14:25:39Z,Unknown,Private Clinic,8eecf9da-602f-4df1-9d73-d9d571f5b98a,Salamat Hospital,Functional,Primary,Public,KD1006,eHA_Polio,Sabon Gari North,19010,Kaduna South,KD,Kaduna, , , , , , 
550,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-49a7,Point,7.399228,10.508401,geometry_type,10.508401,7.399228,Unknown,2018-09-25T14:25:32Z,Unknown,Primary Health Clinic,b027d5ec-7369-4e73-bd4c-4f7fd1e37d50,Abdulazeez Memorial Hosp Clinic And Maternity,Unknown,Primary,Public,KD1006,eHA_Polio,Sabon Gari North,19010,Kaduna South,KD,Kaduna, , , , , , 
551,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-499f,Point,7.399292,10.51844,geometry_type,10.51844,7.399292,Yes,2018-09-25T14:25:34Z,Unknown,Unknown,8a124a3e-8d6c-4171-a253-5dc705566797,Al Tabib,Unknown,Primary,Public,KD1006,eHA_Polio,Sabon Gari North,19010,Kaduna South,KD,Kaduna, , , , , , 
552,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-499c,Point,7.39577,10.520172,geometry_type,10.520172,7.39577,Yes,2018-09-25T14:25:30Z,Unknown,Health Post,dbd34f84-326d-47e9-aebc-35d9800a52ab,Zaitun Clinic,Unknown,Primary,Public,KD1006,eHA_Polio,Sabon Gari North,19010,Kaduna South,KD,Kaduna, , , , , , 
553,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-4997,Point,7.40522,10.520573,geometry_type,10.520573,7.40522,Yes,2018-09-25T14:25:41Z,Unknown,Private Clinic,88ee7c8d-a69f-4e4f-91fa-f6254a0e1960,Aitam Hospital,Functional,Primary,Public,KD1007,eHA_Polio,Sabon Gari South,19010,Kaduna South,KD,Kaduna, , , , , , 
554,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-4995,Point,7.402197,10.521303,geometry_type,10.521303,7.402197,Yes,2018-09-25T14:25:18Z,Unknown,Primary Health Center,f8021f2c-cace-4677-be65-e4907f62971e,As Sabuur,Unknown,Primary,Public,KD1007,eHA_Polio,Sabon Gari South,19010,Kaduna South,KD,Kaduna, , , , , , 
555,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-4992,Point,7.40394,10.519498,geometry_type,10.519498,7.40394,Yes,2018-09-25T14:25:20Z,Unknown,Private Clinic,59a2ceeb-75ee-46f0-8268-55a13a170e6e,Biba Hospital Limited,Functional,Primary,Public,KD1007,eHA_Polio,Sabon Gari South,19010,Kaduna South,KD,Kaduna, , , , , , 
556,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-498e,Point,7.406904,10.519398,geometry_type,10.519398,7.406904,Yes,2018-09-25T14:25:34Z,Unknown,Primary Health Center,d72626f6-0563-49f0-907b-88ea90556929,Kubau Road Primary Health Center,Functional,Primary,Public,KD1007,eHA_Polio,Sabon Gari South,19010,Kaduna South,KD,Kaduna, , , , , , 
557,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-498b,Point,7.404368,10.523953,geometry_type,10.523953,7.404368,Yes,2018-09-25T14:25:35Z,Unknown,Private Clinic,92f2b68c-3e4e-4007-9965-d5f5f706633c,Fountain Hospital And Maternity,Unknown,Tertiary,Private,KD1007,eHA_Polio,Sabon Gari South,19010,Kaduna South,KD,Kaduna, , , , , , 
558,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-4984,Point,7.398793,10.490067,geometry_type,10.490067,7.398793,Unknown,2018-09-25T14:34:39Z,Unknown,Private Clinic,23848ded-33a4-4cda-9bf6-7876465878ff,Al Tabib Clinic,Functional,Primary,Others,KD1010,NPHCDA,Tudun Wada South,19010,Kaduna South,KD,Kaduna, , , , , , 
559,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-4980,Point,7.40853,10.502779,geometry_type,10.502779,7.40853,Yes,2018-09-25T14:25:22Z,Unknown,Primary Health Center,3c7b1e4c-9ae5-450f-9c0d-951fb413a3f3,Zango Road Primary Health Center,Functional,Primary,Public,KD1010,eHA_Polio,Tudun Wada South,19010,Kaduna South,KD,Kaduna, , , , , , 
560,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-497d,Point,7.41338,10.510997,geometry_type,10.510997,7.41338,Yes,2018-09-25T14:43:08Z,Unknown,Primary Health Clinic,66405dde-e294-421d-b3a8-e6cf1bf7e094,Tudun Wada Family Health Unit Clinic,Functional,Primary,Public,KD1010,eHA_Polio,Tudun Wada South,19010,Kaduna South,KD,Kaduna, , , , , , 
561,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-497a,Point,7.413668,10.510993,geometry_type,10.510993,7.413668,Yes,2018-09-25T14:25:17Z,Unknown,Health Post,8fc16752-0174-4366-893f-22a75d0f9852,Fhu Tudun Wada Health Post,Functional,Primary,Public,KD1010,eHA_Polio,Tudun Wada South,19010,Kaduna South,KD,Kaduna, , , , , , 
562,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-4976,Point,7.402592,10.495356,geometry_type,10.495356,7.402592,Unknown,2018-09-25T14:25:26Z,Unknown,Primary Health Center,1e9c01e6-c7e2-45e1-aef0-ce4d6a918cd2,Amina Nmadi Health Facility,Functional,Primary,Public,KD1010,eHA_Polio,Tudun Wada South,19010,Kaduna South,KD,Kaduna, , , , , , 
563,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-4973,Point,7.412134,10.505129,geometry_type,10.505129,7.412134,Unknown,2018-09-25T14:25:33Z,Unknown,Primary Health Center,18e1835d-6910-4bbd-91dd-41a9294eba6b,Garba Lawal Primary Health Center,Unknown,Primary,Public,KD1010,eHA_Polio,Tudun Wada South,19010,Kaduna South,KD,Kaduna, , , , , , 
564,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-496f,Point,7.38851,10.503563,geometry_type,10.503563,7.38851,Unknown,2018-09-25T14:25:40Z,Unknown,Primary Health Clinic,80639676-10f6-4c98-9ff3-82f3b509c96e,Khamaz Clinic And Maternity,Unknown,Primary,Public,KD1011,eHA_Polio,Sabon Gari West,19010,Kaduna South,KD,Kaduna, , , , , , 
565,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-496c,Point,7.393079,10.498077,geometry_type,10.498077,7.393079,Yes,2018-09-25T14:25:42Z,Unknown,Primary Health Center,add0d447-d28c-469b-a272-bec73e33f9bd,Ungwan Muazu Primary Health Center,Functional,Primary,Public,KD1011,eHA_Polio,Sabon Gari West,19010,Kaduna South,KD,Kaduna, , , , , , 
566,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-4969,Point,7.385947,10.50018,geometry_type,10.50018,7.385947,Yes,2018-09-25T14:25:18Z,Unknown,Primary Health Clinic,7c0584de-b0b9-4e6d-8006-0f139cca97a8,Rapha Mamasuwe Maternity And Clinic,Unknown,Primary,Public,KD1011,eHA_Polio,Sabon Gari West,19010,Kaduna South,KD,Kaduna, , , , , , 
567,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-4963,Point,7.394648,10.497557,geometry_type,10.497557,7.394648,Yes,2018-09-25T14:25:28Z,Unknown,Private Clinic,369566ae-16b7-4d19-ad18-6a104364e581,Al Amin Hospital,Unknown,Primary,Public,KD1011,eHA_Polio,Sabon Gari West,19010,Kaduna South,KD,Kaduna, , , , , , 
568,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-4960,Point,7.427592,10.446322,geometry_type,10.446322,7.427592,Unknown,2018-09-25T14:25:39Z,Unknown,Primary Health Clinic,a8d4d138-a737-47fa-b4db-0ed3c0e82ac8,Theck Maternity Home,Unknown,Primary,Public,KD1012,eHA_Polio,Television,19010,Kaduna South,KD,Kaduna, , , , , , 
569,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-495d,Point,7.42454,10.447527,geometry_type,10.447527,7.42454,Yes,2018-09-25T14:25:21Z,Unknown,Private Clinic,650a49dd-d6b7-46fc-a9d7-4512b0a069ff,Ramao Clinic,Unknown,Primary,Public,KD1012,eHA_Polio,Television,19010,Kaduna South,KD,Kaduna, , , , , , 
570,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-4959,Point,7.433217,10.448382,geometry_type,10.448382,7.433217,Unknown,2018-09-25T14:25:33Z,Unknown,Primary Health Clinic,864eda78-3da1-49db-9557-f4a7d8f35cde,Holiness Nursing And Maternity,Unknown,Primary,Public,KD1012,eHA_Polio,Television,19010,Kaduna South,KD,Kaduna, , , , , , 
571,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-4953,Point,7.415708,10.44284,geometry_type,10.44284,7.415708,Yes,2018-09-25T14:25:18Z,Unknown,Primary Health Clinic,b35cdb38-bf05-4a77-8748-91077689644b,Savannah Hospital And Maternity,Unknown,Primary,Public,KD1012,eHA_Polio,Television,19010,Kaduna South,KD,Kaduna, , , , , , 
572,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-494f,Point,7.426257,10.444845,geometry_type,10.444845,7.426257,Yes,2018-09-25T14:25:26Z,Unknown,Private Clinic,be7e6145-6978-42b1-8d4a-1f51589208b6,Bengola Hospital,Unknown,Primary,Public,KD1012,eHA_Polio,Television,19010,Kaduna South,KD,Kaduna, , , , , , 
573,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-494c,Point,7.407503,10.439697,geometry_type,10.439697,7.407503,Unknown,2018-09-25T14:25:27Z,Unknown,Primary Health Clinic,0e6c5194-f2b3-4801-9d7a-72bf63a780f5,Jadan Clinic And Maternity,Unknown,Primary,Public,KD1012,eHA_Polio,Television,19010,Kaduna South,KD,Kaduna, , , , , , 
574,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-4949,Point,7.432757,10.451517,geometry_type,10.451517,7.432757,Yes,2018-09-25T14:25:17Z,Unknown,Primary Health Clinic,d44e6ec3-1608-4a68-8995-087f9c556e45,Unguwar Mai Chibi Comprehensive Health Care,Functional,Primary,Public,KD1012,eHA_Polio,Television,19010,Kaduna South,KD,Kaduna, , , , , , 
575,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-4945,Point,7.41025,10.524824,geometry_type,10.524824,7.41025,Yes,2018-09-25T14:25:20Z,Unknown,Primary Health Center,0a6d93fd-c798-4ebc-8bb6-d04a2e9fb8ec,Ungwan Sanusi Primary Health Center,Functional,Primary,Public,KD1013,eHA_Polio,Unguwan Sanusi,19010,Kaduna South,KD,Kaduna, , , , , , 
576,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-4942,Point,7.400252,10.524025,geometry_type,10.524025,7.400252,Unknown,2018-09-25T14:25:27Z,Unknown,Specialist Hospital,8e7a3574-448d-4eff-a295-afb7eb08e191,Barka Specialist Hospital,Unknown,Tertiary,Private,KD1013,eHA_Polio,Unguwan Sanusi,19010,Kaduna South,KD,Kaduna, , , , , , 
577,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-493d,Point,7.403813,10.530323,geometry_type,10.530323,7.403813,Unknown,2018-09-25T14:25:41Z,Unknown,Primary Health Clinic,e4e5cfff-46d0-4fab-8bd6-861858a4a800,Rasmah Maternity And Clinic,Unknown,Primary,Public,KD1013,eHA_Polio,Unguwan Sanusi,19010,Kaduna South,KD,Kaduna, , , , , , 
578,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-493a,Point,7.408377,10.52543,geometry_type,10.52543,7.408377,Yes,2018-09-25T14:25:27Z,Unknown,Private Clinic,6903a864-d6f4-45fa-9894-ed993b43197a,Saby Hospital,Unknown,Primary,Public,KD1013,eHA_Polio,Unguwan Sanusi,19010,Kaduna South,KD,Kaduna, , , , , , 
579,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-4938,Point,7.401586,10.532826,geometry_type,10.532826,7.401586,Unknown,2018-09-25T14:25:16Z,Unknown,Primary Health Center,37d7da65-3d96-471f-9187-a91432fdaee9,Askolaye Primary Health Center,Unknown,Primary,Public,KD1013,eHA_Polio,Unguwan Sanusi,19010,Kaduna South,KD,Kaduna, , , , , , 
580,Point,sv_fc_healthcare_facilities.fid-65d4c550_169d91ba9ce_-4935,Point,7.874333,9.638386,geometry_type,9.638386,7.874333,Unknown,2018-09-25T14:10:31Z,Unknown,Primary Health Clinic,0bdcb414-ab47-49dc-a36f-026b5747fd70,Dogon Daji Health Clinic,Unknown,Primary,State Ministry Of Health,KD1101,eHA_Polio,Aribi,19011,Kagarko,KD,Kaduna, , , , , , 
